question_text,user_id,response
1. How likely are you to recommend Mattresses and More to a friend?,e37bb400-bdd3-4c5c-a8f4-16df4744ddd2,9
4. What is your gender?,e3a4003b-5667-4ab8-bda3-e10430cc2e04,male
2. Which Mattresses and More location do you shop at?,e3a4003b-5667-4ab8-bda3-e10430cc2e04,Fruitville
1. How likely are you to recommend Mattresses and More to a friend?,e3a4003b-5667-4ab8-bda3-e10430cc2e04,9
5. What is your annual household income?,e3a4003b-5667-4ab8-bda3-e10430cc2e04,"80,000 - 100,000"
3. How old are you?,e3a4003b-5667-4ab8-bda3-e10430cc2e04,25-35
3. How old are you?,e508dc62-0192-4d24-bf71-67ddf9e34d8c,55-65
5. What is your annual household income?,e508dc62-0192-4d24-bf71-67ddf9e34d8c,"40,000 - 60,000"
1. How likely are you to recommend Mattresses and More to a friend?,e508dc62-0192-4d24-bf71-67ddf9e34d8c,9
4. What is your gender?,e508dc62-0192-4d24-bf71-67ddf9e34d8c,female
2. Which Mattresses and More location do you shop at?,e508dc62-0192-4d24-bf71-67ddf9e34d8c,Cliffmont
5. What is your annual household income?,e55e4c22-3233-4bcd-9446-8c77e79baa05,"20,000 - 40,000"
3. How old are you?,e55e4c22-3233-4bcd-9446-8c77e79baa05,25-35
4. What is your gender?,e55e4c22-3233-4bcd-9446-8c77e79baa05,female
1. How likely are you to recommend Mattresses and More to a friend?,e55e4c22-3233-4bcd-9446-8c77e79baa05,8
2. Which Mattresses and More location do you shop at?,e55e4c22-3233-4bcd-9446-8c77e79baa05,Cliffmont
3. How old are you?,e5a1c746-c6a2-4e64-9da9-abe9c713f59f,18-25
2. Which Mattresses and More location do you shop at?,e5a1c746-c6a2-4e64-9da9-abe9c713f59f,Parkdale
1. How likely are you to recommend Mattresses and More to a friend?,e5a1c746-c6a2-4e64-9da9-abe9c713f59f,8
5. What is your annual household income?,e5a1c746-c6a2-4e64-9da9-abe9c713f59f,"Less than 20,000"
4. What is your gender?,e5a1c746-c6a2-4e64-9da9-abe9c713f59f,female
1. How likely are you to recommend Mattresses and More to a friend?,e5d089c4-befb-47e6-87a8-ee39e0f07cc7,8
4. What is your gender?,e63592a8-820b-4f15-9f9a-861ee4209288,other
2. Which Mattresses and More location do you shop at?,e63592a8-820b-4f15-9f9a-861ee4209288,Fruitville
5. What is your annual household income?,e63592a8-820b-4f15-9f9a-861ee4209288,"60,000 - 80,000"
3. How old are you?,e63592a8-820b-4f15-9f9a-861ee4209288,35-45
1. How likely are you to recommend Mattresses and More to a friend?,e63592a8-820b-4f15-9f9a-861ee4209288,8
2. Which Mattresses and More location do you shop at?,e69b0ce9-077e-4c11-8cab-b50585e2915b,Fruitville
3. How old are you?,e69b0ce9-077e-4c11-8cab-b50585e2915b,65+
1. How likely are you to recommend Mattresses and More to a friend?,e69b0ce9-077e-4c11-8cab-b50585e2915b,6
4. What is your gender?,e69b0ce9-077e-4c11-8cab-b50585e2915b,male
5. What is your annual household income?,e69b0ce9-077e-4c11-8cab-b50585e2915b,"20,000 - 40,000"
3. How old are you?,e7996d6d-6c12-4ebf-8d0c-b7551c2856fa,65+
1. How likely are you to recommend Mattresses and More to a friend?,e7996d6d-6c12-4ebf-8d0c-b7551c2856fa,9
4. What is your gender?,e7996d6d-6c12-4ebf-8d0c-b7551c2856fa,female
2. Which Mattresses and More location do you shop at?,e7996d6d-6c12-4ebf-8d0c-b7551c2856fa,Farmingburg
3. How old are you?,e7b2fd9d-323d-4bd3-93d5-407096b657c6,55-65
1. How likely are you to recommend Mattresses and More to a friend?,e7b2fd9d-323d-4bd3-93d5-407096b657c6,8
4. What is your gender?,e7b2fd9d-323d-4bd3-93d5-407096b657c6,male
5. What is your annual household income?,e7b2fd9d-323d-4bd3-93d5-407096b657c6,"60,000 - 80,000"
2. Which Mattresses and More location do you shop at?,e7b2fd9d-323d-4bd3-93d5-407096b657c6,Cliffmont
1. How likely are you to recommend Mattresses and More to a friend?,e7c2f4f8-cd92-4b27-b3ab-6b10c1c18962,9
2. Which Mattresses and More location do you shop at?,e7c2f4f8-cd92-4b27-b3ab-6b10c1c18962,Fruitville
4. What is your gender?,e7c2f4f8-cd92-4b27-b3ab-6b10c1c18962,female
5. What is your annual household income?,e7c2f4f8-cd92-4b27-b3ab-6b10c1c18962,"100,000+"
3. How old are you?,e7c2f4f8-cd92-4b27-b3ab-6b10c1c18962,18-25
1. How likely are you to recommend Mattresses and More to a friend?,e7c66b05-7027-4b89-9753-a5a907513856,9
4. What is your gender?,e7c66b05-7027-4b89-9753-a5a907513856,female
2. Which Mattresses and More location do you shop at?,e7c66b05-7027-4b89-9753-a5a907513856,Fruitville
3. How old are you?,e7c66b05-7027-4b89-9753-a5a907513856,35-45
5. What is your annual household income?,e7c66b05-7027-4b89-9753-a5a907513856,"Less than 20,000"
5. What is your annual household income?,e7c6c093-ac4d-4fe5-a8cc-393527ba4422,"20,000 - 40,000"
2. Which Mattresses and More location do you shop at?,e7c6c093-ac4d-4fe5-a8cc-393527ba4422,Fruitville
3. How old are you?,e7c6c093-ac4d-4fe5-a8cc-393527ba4422,18-25
1. How likely are you to recommend Mattresses and More to a friend?,e7c6c093-ac4d-4fe5-a8cc-393527ba4422,9
4. What is your gender?,e7c6c093-ac4d-4fe5-a8cc-393527ba4422,male
2. Which Mattresses and More location do you shop at?,e80dafc0-a6f6-4009-b0b2-cb92ce9fafc9,Fruitville
3. How old are you?,e80dafc0-a6f6-4009-b0b2-cb92ce9fafc9,35-45
5. What is your annual household income?,e80dafc0-a6f6-4009-b0b2-cb92ce9fafc9,"20,000 - 40,000"
4. What is your gender?,e80dafc0-a6f6-4009-b0b2-cb92ce9fafc9,female
1. How likely are you to recommend Mattresses and More to a friend?,e80dafc0-a6f6-4009-b0b2-cb92ce9fafc9,9
2. Which Mattresses and More location do you shop at?,e88b0282-3e70-4ddf-88bf-e3c021cf8300,Farmingburg
1. How likely are you to recommend Mattresses and More to a friend?,e88b0282-3e70-4ddf-88bf-e3c021cf8300,7
4. What is your gender?,e90cad96-787b-470d-b928-c18f6950b3cc,female
3. How old are you?,e90cad96-787b-470d-b928-c18f6950b3cc,55-65
2. Which Mattresses and More location do you shop at?,e90cad96-787b-470d-b928-c18f6950b3cc,Cliffmont
1. How likely are you to recommend Mattresses and More to a friend?,e90cad96-787b-470d-b928-c18f6950b3cc,7
5. What is your annual household income?,e90cad96-787b-470d-b928-c18f6950b3cc,"40,000 - 60,000"
1. How likely are you to recommend Mattresses and More to a friend?,e982d17a-696c-45d6-bb43-1cfe1d2070f8,8
2. Which Mattresses and More location do you shop at?,e982d17a-696c-45d6-bb43-1cfe1d2070f8,Cliffmont
4. What is your gender?,e982d17a-696c-45d6-bb43-1cfe1d2070f8,female
3. How old are you?,e982d17a-696c-45d6-bb43-1cfe1d2070f8,65+
5. What is your annual household income?,e982d17a-696c-45d6-bb43-1cfe1d2070f8,"40,000 - 60,000"
1. How likely are you to recommend Mattresses and More to a friend?,ea17155f-7d28-4283-b40e-31d614bcc7f7,9
4. What is your gender?,ea17155f-7d28-4283-b40e-31d614bcc7f7,female
2. Which Mattresses and More location do you shop at?,ea17155f-7d28-4283-b40e-31d614bcc7f7,Fruitville
3. How old are you?,ea17155f-7d28-4283-b40e-31d614bcc7f7,65+
2. Which Mattresses and More location do you shop at?,ea263e06-829e-459f-b460-f01025ce2dc8,Farmingburg
1. How likely are you to recommend Mattresses and More to a friend?,ea263e06-829e-459f-b460-f01025ce2dc8,7
2. Which Mattresses and More location do you shop at?,ea3412ea-1294-4c0a-8d38-75cdbbf5a226,Fruitville
1. How likely are you to recommend Mattresses and More to a friend?,ea3412ea-1294-4c0a-8d38-75cdbbf5a226,8
4. What is your gender?,ea3412ea-1294-4c0a-8d38-75cdbbf5a226,male
3. How old are you?,ea3412ea-1294-4c0a-8d38-75cdbbf5a226,18-25
1. How likely are you to recommend Mattresses and More to a friend?,ea820c9a-4064-468e-8612-69ecaa7f9a48,8
3. How old are you?,ea8a0ffb-0e9e-4a6b-ab64-4c222729c59d,25-35
1. How likely are you to recommend Mattresses and More to a friend?,ea8a0ffb-0e9e-4a6b-ab64-4c222729c59d,8
4. What is your gender?,ea8a0ffb-0e9e-4a6b-ab64-4c222729c59d,male
2. Which Mattresses and More location do you shop at?,ea8a0ffb-0e9e-4a6b-ab64-4c222729c59d,Farmingburg
4. What is your gender?,ea8e0262-cbf1-4410-831e-590fbc31637d,female
2. Which Mattresses and More location do you shop at?,ea8e0262-cbf1-4410-831e-590fbc31637d,Fruitville
1. How likely are you to recommend Mattresses and More to a friend?,ea8e0262-cbf1-4410-831e-590fbc31637d,9
5. What is your annual household income?,ea8e0262-cbf1-4410-831e-590fbc31637d,"60,000 - 80,000"
3. How old are you?,ea8e0262-cbf1-4410-831e-590fbc31637d,45-55
1. How likely are you to recommend Mattresses and More to a friend?,ebdd1a6f-1c7e-42e9-802e-f44b5a85b64b,9
2. Which Mattresses and More location do you shop at?,ebdd1a6f-1c7e-42e9-802e-f44b5a85b64b,Farmingburg
3. How old are you?,ebdd1a6f-1c7e-42e9-802e-f44b5a85b64b,55-65
4. What is your gender?,ebdd1a6f-1c7e-42e9-802e-f44b5a85b64b,female
2. Which Mattresses and More location do you shop at?,ec9c7e8f-48d3-43d8-93f2-8f96d195cc86,Fruitville
5. What is your annual household income?,ec9c7e8f-48d3-43d8-93f2-8f96d195cc86,"40,000 - 60,000"
3. How old are you?,ec9c7e8f-48d3-43d8-93f2-8f96d195cc86,45-55
4. What is your gender?,ec9c7e8f-48d3-43d8-93f2-8f96d195cc86,female
1. How likely are you to recommend Mattresses and More to a friend?,ec9c7e8f-48d3-43d8-93f2-8f96d195cc86,7
4. What is your gender?,eff450c8-f84c-4644-bd3e-93354e63761f,female
2. Which Mattresses and More location do you shop at?,eff450c8-f84c-4644-bd3e-93354e63761f,Fruitville
5. What is your annual household income?,eff450c8-f84c-4644-bd3e-93354e63761f,"20,000 - 40,000"
3. How old are you?,eff450c8-f84c-4644-bd3e-93354e63761f,55-65
1. How likely are you to recommend Mattresses and More to a friend?,eff450c8-f84c-4644-bd3e-93354e63761f,8
1. How likely are you to recommend Mattresses and More to a friend?,f0832a84-a789-4042-ab4a-416aeb34dd1e,7
5. What is your annual household income?,f0832a84-a789-4042-ab4a-416aeb34dd1e,"20,000 - 40,000"
4. What is your gender?,f0832a84-a789-4042-ab4a-416aeb34dd1e,female
3. How old are you?,f0832a84-a789-4042-ab4a-416aeb34dd1e,35-45
2. Which Mattresses and More location do you shop at?,f0832a84-a789-4042-ab4a-416aeb34dd1e,Fruitville
5. What is your annual household income?,f0bd69da-f430-4b50-8bf6-a63b2c75833b,"60,000 - 80,000"
1. How likely are you to recommend Mattresses and More to a friend?,f0bd69da-f430-4b50-8bf6-a63b2c75833b,6
2. Which Mattresses and More location do you shop at?,f0bd69da-f430-4b50-8bf6-a63b2c75833b,Fruitville
3. How old are you?,f0bd69da-f430-4b50-8bf6-a63b2c75833b,55-65
4. What is your gender?,f0bd69da-f430-4b50-8bf6-a63b2c75833b,female
1. How likely are you to recommend Mattresses and More to a friend?,f0f442c3-959f-44ee-8d3c-ce2527f551c9,5
4. What is your gender?,f0f442c3-959f-44ee-8d3c-ce2527f551c9,male
5. What is your annual household income?,f0f442c3-959f-44ee-8d3c-ce2527f551c9,"20,000 - 40,000"
3. How old are you?,f0f442c3-959f-44ee-8d3c-ce2527f551c9,65+
2. Which Mattresses and More location do you shop at?,f0f442c3-959f-44ee-8d3c-ce2527f551c9,Fruitville
2. Which Mattresses and More location do you shop at?,f13205f5-eab7-455a-95d8-bcfdbaabff79,Farmingburg
1. How likely are you to recommend Mattresses and More to a friend?,f13205f5-eab7-455a-95d8-bcfdbaabff79,9
4. What is your gender?,f13205f5-eab7-455a-95d8-bcfdbaabff79,female
3. How old are you?,f13205f5-eab7-455a-95d8-bcfdbaabff79,45-55
2. Which Mattresses and More location do you shop at?,f1380254-8da1-40eb-ad23-179f0f21d3b0,Cliffmont
5. What is your annual household income?,f1380254-8da1-40eb-ad23-179f0f21d3b0,"40,000 - 60,000"
1. How likely are you to recommend Mattresses and More to a friend?,f1380254-8da1-40eb-ad23-179f0f21d3b0,8
4. What is your gender?,f1380254-8da1-40eb-ad23-179f0f21d3b0,female
3. How old are you?,f1380254-8da1-40eb-ad23-179f0f21d3b0,25-35
1. How likely are you to recommend Mattresses and More to a friend?,f2762c6e-02f4-4872-a9b2-b749de155080,8
1. How likely are you to recommend Mattresses and More to a friend?,f3a2ca13-2045-46e1-b95e-e54932e26d66,8
4. What is your gender?,f432a3c7-5c36-48f2-9684-23c06f3b1f24,female
2. Which Mattresses and More location do you shop at?,f432a3c7-5c36-48f2-9684-23c06f3b1f24,Fruitville
3. How old are you?,f432a3c7-5c36-48f2-9684-23c06f3b1f24,65+
1. How likely are you to recommend Mattresses and More to a friend?,f432a3c7-5c36-48f2-9684-23c06f3b1f24,9
5. What is your annual household income?,f432a3c7-5c36-48f2-9684-23c06f3b1f24,"80,000 - 100,000"
2. Which Mattresses and More location do you shop at?,f43c9cb5-9633-48b0-a2d5-b6763d788816,Farmingburg
4. What is your gender?,f43c9cb5-9633-48b0-a2d5-b6763d788816,male
3. How old are you?,f43c9cb5-9633-48b0-a2d5-b6763d788816,55-65
5. What is your annual household income?,f43c9cb5-9633-48b0-a2d5-b6763d788816,"60,000 - 80,000"
1. How likely are you to recommend Mattresses and More to a friend?,f43c9cb5-9633-48b0-a2d5-b6763d788816,8
2. Which Mattresses and More location do you shop at?,f552e6e3-3739-4cf5-8ea8-5393f571b682,Farmingburg
1. How likely are you to recommend Mattresses and More to a friend?,f552e6e3-3739-4cf5-8ea8-5393f571b682,8
3. How old are you?,f552e6e3-3739-4cf5-8ea8-5393f571b682,65+
5. What is your annual household income?,f552e6e3-3739-4cf5-8ea8-5393f571b682,"100,000+"
4. What is your gender?,f552e6e3-3739-4cf5-8ea8-5393f571b682,male
4. What is your gender?,f68fa0bf-2dee-4fc6-be06-3f43360d043e,male
1. How likely are you to recommend Mattresses and More to a friend?,f68fa0bf-2dee-4fc6-be06-3f43360d043e,8
3. How old are you?,f68fa0bf-2dee-4fc6-be06-3f43360d043e,25-35
5. What is your annual household income?,f68fa0bf-2dee-4fc6-be06-3f43360d043e,"40,000 - 60,000"
2. Which Mattresses and More location do you shop at?,f68fa0bf-2dee-4fc6-be06-3f43360d043e,Cliffmont
2. Which Mattresses and More location do you shop at?,f75580b4-653b-4966-ae73-8b31650e7051,Fruitville
1. How likely are you to recommend Mattresses and More to a friend?,f75580b4-653b-4966-ae73-8b31650e7051,9
4. What is your gender?,f75580b4-653b-4966-ae73-8b31650e7051,male
5. What is your annual household income?,f75580b4-653b-4966-ae73-8b31650e7051,"80,000 - 100,000"
3. How old are you?,f75580b4-653b-4966-ae73-8b31650e7051,45-55
5. What is your annual household income?,f8aee2b7-589a-4b16-a02e-793fc81ff402,"80,000 - 100,000"
4. What is your gender?,f8aee2b7-589a-4b16-a02e-793fc81ff402,female
1. How likely are you to recommend Mattresses and More to a friend?,f8aee2b7-589a-4b16-a02e-793fc81ff402,9
2. Which Mattresses and More location do you shop at?,f8aee2b7-589a-4b16-a02e-793fc81ff402,Cliffmont
3. How old are you?,f8aee2b7-589a-4b16-a02e-793fc81ff402,65+
5. What is your annual household income?,f987e5a6-7c97-4116-b64c-a8cac6a9fe7a,"Less than 20,000"
3. How old are you?,f987e5a6-7c97-4116-b64c-a8cac6a9fe7a,35-45
2. Which Mattresses and More location do you shop at?,f987e5a6-7c97-4116-b64c-a8cac6a9fe7a,Fruitville
4. What is your gender?,f987e5a6-7c97-4116-b64c-a8cac6a9fe7a,male
1. How likely are you to recommend Mattresses and More to a friend?,f987e5a6-7c97-4116-b64c-a8cac6a9fe7a,9
1. How likely are you to recommend Mattresses and More to a friend?,fa085d47-32e8-4864-af65-52fc868a1042,7
3. How old are you?,fa085d47-32e8-4864-af65-52fc868a1042,35-45
2. Which Mattresses and More location do you shop at?,fa085d47-32e8-4864-af65-52fc868a1042,Fruitville
4. What is your gender?,fa085d47-32e8-4864-af65-52fc868a1042,male
5. What is your annual household income?,fa085d47-32e8-4864-af65-52fc868a1042,"20,000 - 40,000"
2. Which Mattresses and More location do you shop at?,fa3a5c5e-20fe-483d-8904-15628a8c04c4,Cliffmont
4. What is your gender?,fa3a5c5e-20fe-483d-8904-15628a8c04c4,female
1. How likely are you to recommend Mattresses and More to a friend?,fa3a5c5e-20fe-483d-8904-15628a8c04c4,9
3. How old are you?,fa3a5c5e-20fe-483d-8904-15628a8c04c4,35-45
3. How old are you?,fba85ac8-b677-43a7-ac67-411d3f90033e,55-65
1. How likely are you to recommend Mattresses and More to a friend?,fba85ac8-b677-43a7-ac67-411d3f90033e,8
5. What is your annual household income?,fba85ac8-b677-43a7-ac67-411d3f90033e,"40,000 - 60,000"
4. What is your gender?,fba85ac8-b677-43a7-ac67-411d3f90033e,male
2. Which Mattresses and More location do you shop at?,fba85ac8-b677-43a7-ac67-411d3f90033e,Fruitville
4. What is your gender?,fca8b357-18ba-454a-b2e6-a001d1df1a90,female
3. How old are you?,fca8b357-18ba-454a-b2e6-a001d1df1a90,35-45
5. What is your annual household income?,fca8b357-18ba-454a-b2e6-a001d1df1a90,"60,000 - 80,000"
1. How likely are you to recommend Mattresses and More to a friend?,fca8b357-18ba-454a-b2e6-a001d1df1a90,8
2. Which Mattresses and More location do you shop at?,fca8b357-18ba-454a-b2e6-a001d1df1a90,Farmingburg
1. How likely are you to recommend Mattresses and More to a friend?,fdfd41f9-ebb5-4817-a69b-33a4433b8f49,8
5. What is your annual household income?,fdfd41f9-ebb5-4817-a69b-33a4433b8f49,"80,000 - 100,000"
4. What is your gender?,fdfd41f9-ebb5-4817-a69b-33a4433b8f49,male
2. Which Mattresses and More location do you shop at?,fdfd41f9-ebb5-4817-a69b-33a4433b8f49,Fruitville
3. How old are you?,fdfd41f9-ebb5-4817-a69b-33a4433b8f49,45-55
3. How old are you?,fe1f6dc6-eaf0-4185-b538-22d443842643,18-25
4. What is your gender?,fe1f6dc6-eaf0-4185-b538-22d443842643,female
1. How likely are you to recommend Mattresses and More to a friend?,fe1f6dc6-eaf0-4185-b538-22d443842643,8
2. Which Mattresses and More location do you shop at?,fe1f6dc6-eaf0-4185-b538-22d443842643,Cliffmont
1. How likely are you to recommend Mattresses and More to a friend?,ff29796e-990a-4209-b589-fe99d8b96273,9
2. Which Mattresses and More location do you shop at?,ff29796e-990a-4209-b589-fe99d8b96273,Fruitville
2. Which Mattresses and More location do you shop at?,ff43ed82-1183-4af1-b4d0-f052f38a5e2c,Cliffmont
1. How likely are you to recommend Mattresses and More to a friend?,ff43ed82-1183-4af1-b4d0-f052f38a5e2c,7
3. How old are you?,fffce392-2627-47aa-94b1-bb0b9dcabdc1,55-65
1. How likely are you to recommend Mattresses and More to a friend?,fffce392-2627-47aa-94b1-bb0b9dcabdc1,8
2. Which Mattresses and More location do you shop at?,fffce392-2627-47aa-94b1-bb0b9dcabdc1,Farmingburg
4. What is your gender?,fffce392-2627-47aa-94b1-bb0b9dcabdc1,female
